rank,Gene ID,Gene Symbol,Specie,Score,--->,Publication ID (ordered by date)
1,6850,SYK,Homo sapiens,190.54205279362,--->,29235464,28957395,28919467,28877763,28786489,28767218,28468967,28336564,28131718,28082678,27510553,27461624,27365531,27338330,27293079,26980390,26910509,26889814,26884848,26404525,26315286,26251216,26212014,26096845,26032420,25974135,25921550,25896065,25748087,25612940,25543269,25331948,25287946,25287889,25257535,25251945,25202827,25160932,25156507,24795896,24779514,24700868,24610702,24569110,24564859,24555683,24547708,24525236,24499258,24477596,24376268,24313320,24286216,24275652,24013589,23994797,23960082,23917087,23861534,23803121,23803069,23764004,23480133,23396946,23396081,23299888,23293025,23242981,23071339,22956578,22864779,22776094,22707146,22659134,22585575,22541243,22384232,22354960,22321643,22287277,22219190,22031919,21981270,21953500,21822214,21807898,21730355,21642504,21552259,21482705,21469132,21468383,21378271,21334257,21086786,20563729,20467426,20439541,20401456,20013945,19581935,19553680,19549911,19530990,19421152,19195024,19018007,18803050,18715866,18485118,18052078,18006696,17874182,17130299,16849645,16322234,16288017,15956283,15955106,15701717,15507431,15337524,15188513,15143214,15059510,12907655,10872802,9891087,9695951,8163536,7831290,3472906,3350007,3198621,1569106,
412,968,CD68Homo sapiens
413,970,CD70Homo sapiens
414,971,CD72Homo sapiens
415,972,CD74Homo sapiens
416,975,CD81Homo sapiens
417,976,ADGRE5Homo sapiens
418,978,CDAHomo sapiens
419,989,SEPT7Homo sapiens
420,991,CDC20Homo sapiens
421,993,CDC25AHomo sapiens
422,996,CDC27Homo sapiens
423,998,CDC42Homo sapiens
424,999,CDH1Homo sapiens
425,1000,CDH2Homo sapiens
426,1003,CDH5Homo sapiens
427,1020,CDK5Homo sapiens
428,1027,CDKN1BHomo sapiens
429,1029,CDKN2AHomo sapiens
430,1032,CDKN2DHomo sapiens
431,1041,CDSNHomo sapiens
432,1050,CEBPAHomo sapiens
433,1051,CEBPBHomo sapiens
434,1052,CEBPDHomo sapiens
435,1071,CETPHomo sapiens
436,1075,CTSCHomo sapiens
437,1080,CFTRHomo sapiens
438,1081,CGAHomo sapiens
439,1082,CGB3Homo sapiens
440,1088,CEACAM8Homo sapiens
441,1107,CHD3Homo sapiens
442,1111,CHEK1Homo sapiens
443,1113,CHGAHomo sapiens
444,1116,CHI3L1Homo sapiens
445,1118,CHIT1Homo sapiens
446,1139,CHRNA7Homo sapiens
447,1147,CHUKHomo sapiens
448,1173,AP2M1Homo sapiens
449,1179,CLCA1Homo sapiens
450,1191,CLUHomo sapiens
451,1200,TPP1Homo sapiens
452,1230,CCR1Homo sapiens
453,1232,CCR3Homo sapiens
454,1233,CCR4Homo sapiens
455,1234,CCR5Homo sapiens
456,1235,CCR6Homo sapiens
457,1236,CCR7Homo sapiens
458,1238,ACKR2Homo sapiens
459,1241,LTB4RHomo sapiens
460,1280,COL2A1Homo sapiens
461,1289,COL5A1Homo sapiens
462,1291,COL6A1Homo sapiens
463,1292,COL6A2Homo sapiens
464,1293,COL6A3Homo sapiens
465,1294,COL7A1Homo sapiens
466,1326,MAP3K8Homo sapiens
467,1356,CPHomo sapiens
468,1379,CR1LHomo sapiens
469,1385,CREB1Homo sapiens
470,1386,ATF2Homo sapiens
471,1387,CREBBPHomo sapiens
472,1390,CREMHomo sapiens
473,1395,CRHR2Homo sapiens
474,1396,CRIP1Homo sapiens
475,1398,CRKHomo sapiens
476,1399,CRKLHomo sapiens
477,1409,CRYAAHomo sapiens
478,1432,MAPK14Homo sapiens
479,1435,CSF1Homo sapiens
480,1436,CSF1RHomo sapiens
481,1437,CSF2Homo sapiens
482,1439,CSF2RBHomo sapiens
483,1440,CSF3Homo sapiens
484,1441,CSF3RHomo sapiens
485,1445,CSKHomo sapiens
486,1457,CSNK2A1Homo sapiens
487,1460,CSNK2BHomo sapiens
488,1465,CSRP1Homo sapiens
489,1471,CST3Homo sapiens
490,1475,CSTAHomo sapiens
491,1476,CSTBHomo sapiens
492,1478,CSTF2Homo sapiens
493,1482,NKX2-5Homo sapiens
494,1490,CCN2Homo sapiens
495,1493,CTLA4Homo sapiens
496,1499,CTNNB1Homo sapiens
497,1500,CTNND1Homo sapiens
498,1508,CTSBHomo sapiens
499,1509,CTSDHomo sapiens
500,1511,CTSGHomo sapiens
501,1512,CTSHHomo sapiens
502,1513,CTSKHomo sapiens
503,1514,CTSLHomo sapiens
504,1524,CX3CR1Homo sapiens
505,1525,CXADRHomo sapiens
506,1536,CYBBHomo sapiens
507,1553,CYP2A13Homo sapiens
508,1557,CYP2C19Homo sapiens
509,1562,CYP2C18Homo sapiens
510,1586,CYP17A1Homo sapiens
511,1604,CD55Homo sapiens
512,1612,DAPK1Homo sapiens
513,1616,DAXXHomo sapiens
514,1628,DBPHomo sapiens
515,1633,DCKHomo sapiens
516,1634,DCNHomo sapiens
517,1636,ACEHomo sapiens
518,1638,DCTHomo sapiens
519,1639,DCTN1Homo sapiens
520,1645,AKR1C1Homo sapiens
521,1647,GADD45AHomo sapiens
522,1649,DDIT3Homo sapiens
523,1652,DDTHomo sapiens
524,1667,DEFA1Homo sapiens
525,1672,DEFB1Homo sapiens
526,1673,DEFB4AHomo sapiens
527,1677,DFFBHomo sapiens
528,1748,DLX4Homo sapiens
529,1749,DLX5Homo sapiens
530,1756,DMDHomo sapiens
531,1760,DMPKHomo sapiens
532,1777,DNASE2Homo sapiens
533,1788,DNMT3AHomo sapiens
534,1791,DNTTHomo sapiens
535,1793,DOCK1Homo sapiens
536,1796,DOK1Homo sapiens
537,1800,DPEP1Homo sapiens
538,1801,DPH1Homo sapiens
539,1803,DPP4Homo sapiens
540,1804,DPP6Homo sapiens
541,1805,DPTHomo sapiens
542,1816,DRD5Homo sapiens
543,1817,DRD5P1Homo sapiens
544,1827,RCAN1Homo sapiens
545,1879,EBF1Homo sapiens
546,1890,TYMPHomo sapiens
547,1901,S1PR1Homo sapiens
548,1906,EDN1Homo sapiens
549,1908,EDN3Homo sapiens
550,1910,EDNRBHomo sapiens
551,1915,EEF1A1Homo sapiens
552,1937,EEF1GHomo sapiens
553,1942,EFNA1Homo sapiens
554,1946,EFNA5Homo sapiens
555,1950,EGFHomo sapiens
556,1956,EGFRHomo sapiens
557,1965,EIF2S1Homo sapiens
558,1969,EPHA2Homo sapiens
559,1973,EIF4A1Homo sapiens
560,1974,EIF4A2Homo sapiens
561,1975,EIF4BHomo sapiens
562,1977,EIF4EHomo sapiens
563,1978,EIF4EBP1Homo sapiens
564,1979,EIF4EBP2Homo sapiens
565,1981,EIF4G1Homo sapiens
566,1997,ELF1Homo sapiens
567,1998,ELF2Homo sapiens
568,2000,ELF4Homo sapiens
569,2006,ELNHomo sapiens
570,2010,EMDHomo sapiens
571,2014,EMP3Homo sapiens
572,2022,ENGHomo sapiens
573,2023,ENO1Homo sapiens
574,2030,SLC29A1Homo sapiens
575,2033,EP300Homo sapiens
576,2040,STOMHomo sapiens
577,2041,EPHA1Homo sapiens
578,2042,EPHA3Homo sapiens
579,2043,EPHA4Homo sapiens
580,2047,EPHB1Homo sapiens
581,2056,EPOHomo sapiens
582,2064,ERBB2Homo sapiens
583,2067,ERCC1Homo sapiens
584,2073,ERCC5Homo sapiens
585,2074,ERCC6Homo sapiens
586,2091,FBLHomo sapiens
587,2099,ESR1Homo sapiens
588,2100,ESR2Homo sapiens
589,2113,ETS1Homo sapiens
590,2114,ETS2Homo sapiens
591,2115,ETV1Homo sapiens
592,2118,ETV4Homo sapiens
593,2122,MECOMHomo sapiens
594,2152,F3Homo sapiens
595,2157,F8Homo sapiens
596,2159,F10Homo sapiens
597,2172,FABP6Homo sapiens
598,2177,FANCD2Homo sapiens
599,2180,ACSL1Homo sapiens
600,2182,ACSL4Homo sapiens
601,2185,PTK2BHomo sapiens
602,2186,BPTFHomo sapiens
603,2189,FANCGHomo sapiens
604,2200,FBN1Homo sapiens
605,2207,FCER1GHomo sapiens
606,2208,FCER2Homo sapiens
607,2209,FCGR1AHomo sapiens
608,2212,FCGR2AHomo sapiens
609,2213,FCGR2BHomo sapiens
610,2214,FCGR3AHomo sapiens
611,2215,FCGR3BHomo sapiens
612,2219,FCN1Homo sapiens
613,2230,FDX1Homo sapiens
614,2241,FERHomo sapiens
615,2243,FGAHomo sapiens
616,2244,FGBHomo sapiens
617,2246,FGF1Homo sapiens
618,2247,FGF2Homo sapiens
619,2264,FGFR4Homo sapiens
620,2266,FGGHomo sapiens
621,2267,FGL1Homo sapiens
622,2268,FGRHomo sapiens
623,2272,FHITHomo sapiens
624,2273,FHL1Homo sapiens
625,2274,FHL2Homo sapiens
626,2277,VEGFDHomo sapiens
627,2280,FKBP1AHomo sapiens
628,2287,FKBP3Homo sapiens
629,2289,FKBP5Homo sapiens
630,2308,FOXO1Homo sapiens
631,2313,FLI1Homo sapiens
632,2316,FLNAHomo sapiens
633,2321,FLT1Homo sapiens
634,2322,FLT3Homo sapiens
635,2324,FLT4Homo sapiens
636,2332,FMR1Homo sapiens
637,2335,FN1Homo sapiens
638,2346,FOLH1Homo sapiens
639,2350,FOLR2Homo sapiens
640,2357,FPR1Homo sapiens
641,2358,FPR2Homo sapiens
642,2395,FXNHomo sapiens
643,2475,MTORHomo sapiens
644,2488,FSHBHomo sapiens
645,2491,CENPIHomo sapiens
646,2494,NR5A2Homo sapiens
647,2517,FUCA1Homo sapiens
648,2523,FUT1Homo sapiens
649,2526,FUT4Homo sapiens
650,2532,ACKR1Homo sapiens
651,2533,FYB1Homo sapiens
652,2534,FYNHomo sapiens
653,2538,G6PCHomo sapiens
654,2542,SLC37A4Homo sapiens
655,2547,XRCC6Homo sapiens
656,2549,GAB1Homo sapiens
657,2564,GABREHomo sapiens
658,2584,GALK1Homo sapiens
659,2615,LRRC32Homo sapiens
660,2621,GAS6Homo sapiens
661,2624,GATA2Homo sapiens
662,2625,GATA3Homo sapiens
663,2627,GATA6Homo sapiens
664,2632,GBE1Homo sapiens
665,2638,GCHomo sapiens
666,2641,GCGHomo sapiens
667,2650,GCNT1Homo sapiens
668,2661,GDF9Homo sapiens
669,2662,GDF10Homo sapiens
670,2668,GDNFHomo sapiens
671,2672,GFI1Homo sapiens
672,2673,GFPT1Homo sapiens
673,2678,GGT1Homo sapiens
674,2683,B4GALT1Homo sapiens
675,2686,GGT7Homo sapiens
676,2687,GGT5Homo sapiens
677,2688,GH1Homo sapiens
678,2690,GHRHomo sapiens
679,2692,GHRHRHomo sapiens
680,2696,GIPRHomo sapiens
681,2697,GJA1Homo sapiens
682,2717,GLAHomo sapiens
683,2720,GLB1Homo sapiens
684,2740,GLP1RHomo sapiens
685,2745,GLRXHomo sapiens
686,2760,GM2AHomo sapiens
687,2764,GMFBHomo sapiens
688,2769,GNA15Homo sapiens
689,2770,GNAI1Homo sapiens
690,2774,GNALHomo sapiens
691,2775,GNAO1Homo sapiens
692,2776,GNAQHomo sapiens
693,2778,GNASHomo sapiens
694,2787,GNG5Homo sapiens
695,2791,GNG11Homo sapiens
696,2792,GNGT1Homo sapiens
697,2796,GNRH1Homo sapiens
698,2797,GNRH2Homo sapiens
699,2798,GNRHRHomo sapiens
700,2805,GOT1Homo sapiens
701,2806,GOT2Homo sapiens
702,2811,GP1BAHomo sapiens
703,2815,GP9Homo sapiens
704,2819,GPD1Homo sapiens
705,2826,CCR10Homo sapiens
706,2831,NPBWR1Homo sapiens
707,2832,NPBWR2Homo sapiens
708,2837,UTS2RHomo sapiens
709,2841,GPR18Homo sapiens
710,2847,MCHR1Homo sapiens
711,2852,GPER1Homo sapiens
712,2867,FFAR2Homo sapiens
713,2880,GPX5Homo sapiens
714,2887,GRB10Homo sapiens
715,2896,GRNHomo sapiens
716,2907,GRINAHomo sapiens
717,2908,NR3C1Homo sapiens
718,2911,GRM1Homo sapiens
719,2912,GRM2Homo sapiens
720,2915,GRM5Homo sapiens
721,2932,GSK3BHomo sapiens
722,2934,GSNHomo sapiens
723,2937,GSSHomo sapiens
724,2952,GSTT1Homo sapiens
725,2977,GUCY1A2Homo sapiens
726,2984,GUCY2CHomo sapiens
727,2993,GYPAHomo sapiens
728,2999,GZMHHomo sapiens
729,3002,GZMBHomo sapiens
730,3003,GZMKHomo sapiens
731,3006,HIST1H1CHomo sapiens
732,3007,HIST1H1DHomo sapiens
733,3008,HIST1H1EHomo sapiens
734,3009,HIST1H1BHomo sapiens
735,3020,H3F3AHomo sapiens
736,3024,HIST1H1AHomo sapiens
737,3039,HBA1Homo sapiens
738,3040,HBA2Homo sapiens
739,3043,HBBHomo sapiens
740,3050,HBZHomo sapiens
741,3055,HCKHomo sapiens
742,3064,HTTHomo sapiens
743,3065,HDAC1Homo sapiens
744,3066,HDAC2Homo sapiens
745,3075,CFHHomo sapiens
746,3077,HFEHomo sapiens
747,3082,HGFHomo sapiens
748,3091,HIF1AHomo sapiens
749,3092,HIP1Homo sapiens
750,3101,HK3Homo sapiens
751,3105,HLA-AHomo sapiens
752,3106,HLA-BHomo sapiens
753,3107,HLA-CHomo sapiens
754,3108,HLA-DMAHomo sapiens
755,3109,HLA-DMBHomo sapiens
756,3111,HLA-DOAHomo sapiens
757,3112,HLA-DOBHomo sapiens
758,3113,HLA-DPA1Homo sapiens
759,3115,HLA-DPB1Homo sapiens
760,3117,HLA-DQA1Homo sapiens
761,3118,HLA-DQA2Homo sapiens
762,3119,HLA-DQB1Homo sapiens
763,3120,HLA-DQB2Homo sapiens
764,3122,HLA-DRAHomo sapiens
765,3123,HLA-DRB1Homo sapiens
766,3125,HLA-DRB3Homo sapiens
767,3126,HLA-DRB4Homo sapiens
768,3127,HLA-DRB5Homo sapiens
769,3131,HLFHomo sapiens
770,3134,HLA-FHomo sapiens
771,3135,HLA-GHomo sapiens
772,3142,HLXHomo sapiens
773,3145,HMBSHomo sapiens
774,3146,HMGB1Homo sapiens
775,3159,HMGA1Homo sapiens
776,3161,HMMRHomo sapiens
777,3162,HMOX1Homo sapiens
778,3164,NR4A1Homo sapiens
779,3170,FOXA2Homo sapiens
780,3175,ONECUT1Homo sapiens
781,3184,HNRNPDHomo sapiens
782,3185,HNRNPFHomo sapiens
783,3192,HNRNPUHomo sapiens
784,3205,HOXA9Homo sapiens
785,3212,HOXB2Homo sapiens
786,3213,HOXB3Homo sapiens
787,3214,HOXB4Homo sapiens
788,3216,HOXB6Homo sapiens
789,3221,HOXC4Homo sapiens
790,3239,HOXD13Homo sapiens
791,3240,HPHomo sapiens
792,3265,HRASHomo sapiens
793,3269,HRH1Homo sapiens
794,3290,HSD11B1Homo sapiens
795,3297,HSF1Homo sapiens
796,3303,HSPA1AHomo sapiens
797,3304,HSPA1BHomo sapiens
798,3306,HSPA2Homo sapiens
799,3308,HSPA4Homo sapiens
800,3309,HSPA5Homo sapiens
801,3310,HSPA6Homo sapiens
802,3312,HSPA8Homo sapiens
803,3315,HSPB1Homo sapiens
804,3320,HSP90AA1Homo sapiens
805,3326,HSP90AB1Homo sapiens
806,3329,HSPD1Homo sapiens
807,3355,HTR1FHomo sapiens
808,3356,HTR2AHomo sapiens
809,3357,HTR2BHomo sapiens
810,3358,HTR2CHomo sapiens
811,3363,HTR7Homo sapiens
812,3382,ICA1Homo sapiens
813,3383,ICAM1Homo sapiens
814,3384,ICAM2Homo sapiens
815,3386,ICAM4Homo sapiens
816,3394,IRF8Homo sapiens
817,3398,ID2Homo sapiens
818,3416,IDEHomo sapiens
819,3417,IDH1Homo sapiens
820,3425,IDUAHomo sapiens
821,3428,IFI16Homo sapiens
822,3431,SP110Homo sapiens
823,3440,IFNA2Homo sapiens
824,3454,IFNAR1Homo sapiens
825,3456,IFNB1Homo sapiens
826,3458,IFNGHomo sapiens
827,3459,IFNGR1Homo sapiens
828,3467,IFNW1Homo sapiens
829,3476,IGBP1Homo sapiens
830,3479,IGF1Homo sapiens
831,3480,IGF1RHomo sapiens
832,3483,IGFALSHomo sapiens
833,3484,IGFBP1Homo sapiens
834,3486,IGFBP3Homo sapiens
835,3487,IGFBP4Homo sapiens
836,3488,IGFBP5Homo sapiens
837,3489,IGFBP6Homo sapiens
838,3490,IGFBP7Homo sapiens
839,3491,CCN1Homo sapiens
840,3492,IGHHomo sapiens
841,3508,IGHMBP2Homo sapiens
842,3514,IGKCHomo sapiens
843,3516,RBPJHomo sapiens
844,3549,IHHHomo sapiens
845,3551,IKBKBHomo sapiens
846,3552,IL1AHomo sapiens
847,3553,IL1BHomo sapiens
848,3554,IL1R1Homo sapiens
849,3557,IL1RNHomo sapiens
850,3558,IL2Homo sapiens
851,3559,IL2RAHomo sapiens
852,3561,IL2RGHomo sapiens
853,3562,IL3Homo sapiens
854,3565,IL4Homo sapiens
855,3567,IL5Homo sapiens
856,3569,IL6Homo sapiens
857,3570,IL6RHomo sapiens
858,3572,IL6STHomo sapiens
859,3574,IL7Homo sapiens
860,3575,IL7RHomo sapiens
861,3576,CXCL8Homo sapiens
862,3577,CXCR1Homo sapiens
863,3578,IL9Homo sapiens
864,3579,CXCR2Homo sapiens
865,3586,IL10Homo sapiens
866,3589,IL11Homo sapiens
867,3592,IL12AHomo sapiens
868,3593,IL12BHomo sapiens
869,3594,IL12RB1Homo sapiens
870,3598,IL13RA2Homo sapiens
871,3601,IL15RAHomo sapiens
872,3603,IL16Homo sapiens
873,3604,TNFRSF9Homo sapiens
874,3605,IL17AHomo sapiens
875,3606,IL18Homo sapiens
876,3608,ILF2Homo sapiens
877,3609,ILF3Homo sapiens
878,3611,ILKHomo sapiens
879,3614,IMPDH1Homo sapiens
880,3615,IMPDH2Homo sapiens
881,3620,IDO1Homo sapiens
882,3622,ING2Homo sapiens
883,3624,INHBAHomo sapiens
884,3627,CXCL10Homo sapiens
885,3630,INSHomo sapiens
886,3635,INPP5DHomo sapiens
887,3636,INPPL1Homo sapiens
888,3640,INSL3Homo sapiens
889,3643,INSRHomo sapiens
890,3652,IPPHomo sapiens
891,3654,IRAK1Homo sapiens
892,3659,IRF1Homo sapiens
893,3661,IRF3Homo sapiens
894,3662,IRF4Homo sapiens
895,3663,IRF5Homo sapiens
896,3665,IRF7Homo sapiens
897,3674,ITGA2BHomo sapiens
898,3675,ITGA3Homo sapiens
899,3676,ITGA4Homo sapiens
900,3678,ITGA5Homo sapiens
901,3683,ITGALHomo sapiens
902,3684,ITGAMHomo sapiens
903,3685,ITGAVHomo sapiens
904,3688,ITGB1Homo sapiens
905,3689,ITGB2Homo sapiens
906,3690,ITGB3Homo sapiens
907,3691,ITGB4Homo sapiens
908,3695,ITGB7Homo sapiens
909,3716,JAK1Homo sapiens
910,3725,JUNHomo sapiens
911,3728,JUPHomo sapiens
912,3732,CD82Homo sapiens
913,3757,KCNH2Homo sapiens
914,3758,KCNJ1Homo sapiens
915,3775,KCNK1Homo sapiens
916,3782,KCNN3Homo sapiens
917,3783,KCNN4Homo sapiens
918,3791,KDRHomo sapiens
919,3803,KIR2DL2Homo sapiens
920,3815,KITHomo sapiens
921,3816,KLK1Homo sapiens
922,3818,KLKB1Homo sapiens
923,3821,KLRC1Homo sapiens
924,3824,KLRD1Homo sapiens
925,3827,KNG1Homo sapiens
926,3841,KPNA5Homo sapiens
927,3845,KRASHomo sapiens
928,3856,KRT8Homo sapiens
929,3858,KRT10Homo sapiens
930,3897,L1CAMHomo sapiens
931,3898,LAD1Homo sapiens
932,3902,LAG3Homo sapiens
933,3908,LAMA2Homo sapiens
934,3915,LAMC1Homo sapiens
935,3916,LAMP1Homo sapiens
936,3918,LAMC2Homo sapiens
937,3920,LAMP2Homo sapiens
938,3921,RPSAHomo sapiens
939,3925,STMN1Homo sapiens
940,3931,LCATHomo sapiens
941,3932,LCKHomo sapiens
942,3933,LCN1Homo sapiens
943,3934,LCN2Homo sapiens
944,3936,LCP1Homo sapiens
945,3939,LDHAHomo sapiens
946,3945,LDHBHomo sapiens
947,3950,LECT2Homo sapiens
948,3952,LEPHomo sapiens
949,3953,LEPRHomo sapiens
950,3956,LGALS1Homo sapiens
951,3959,LGALS3BPHomo sapiens
952,3976,LIFHomo sapiens
953,4000,LMNAHomo sapiens
954,4001,LMNB1Homo sapiens
955,4004,LMO1Homo sapiens
956,4005,LMO2Homo sapiens
957,4012,LNPEPHomo sapiens
958,4017,LOXL2Homo sapiens
959,4041,LRP5Homo sapiens
960,4048,LTA4HHomo sapiens
961,4049,LTAHomo sapiens
962,4052,LTBP1Homo sapiens
963,4055,LTBRHomo sapiens
964,4057,LTFHomo sapiens
965,4059,BCAMHomo sapiens
966,4063,LY9Homo sapiens
967,4064,CD180Homo sapiens
968,4065,LY75Homo sapiens
969,4066,LYL1Homo sapiens
970,4068,SH2D1AHomo sapiens
971,4069,LYZHomo sapiens
972,4072,EPCAMHomo sapiens
973,4076,CAPRIN1Homo sapiens
974,4085,MAD2L1Homo sapiens
975,4118,MALHomo sapiens
976,4123,MAN2C1Homo sapiens
977,4125,MAN2B1Homo sapiens
978,4134,MAP4Homo sapiens
979,4137,MAPTHomo sapiens
980,4140,MARK3Homo sapiens
981,4141,MARSHomo sapiens
982,4145,MATKHomo sapiens
983,4153,MBL2Homo sapiens
984,4155,MBPHomo sapiens
985,4166,CHST6Homo sapiens
986,4168,MCF2Homo sapiens
987,4170,MCL1Homo sapiens
988,4172,MCM3Homo sapiens
989,4179,CD46Homo sapiens
990,4190,MDH1Homo sapiens
991,4193,MDM2Homo sapiens
992,4204,MECP2Homo sapiens
993,4208,MEF2CHomo sapiens
994,4210,MEFVHomo sapiens
995,4217,MAP3K5Homo sapiens
996,4218,RAB8AHomo sapiens
997,4232,MESTHomo sapiens
998,4233,METHomo sapiens
999,4239,MFAP4Homo sapiens
1000,4240,MFGE8Homo sapiens
1001,4241,MELTFHomo sapiens
1002,4254,KITLGHomo sapiens
1003,4255,MGMTHomo sapiens
1004,4257,MGST1Homo sapiens
1005,4258,MGST2Homo sapiens
1006,4261,CIITAHomo sapiens
1007,4267,CD99Homo sapiens
1008,4277,MICBHomo sapiens
1009,4282,MIFHomo sapiens
1010,4283,CXCL9Homo sapiens
1011,4284,MIPHomo sapiens
1012,4286,MITFHomo sapiens
1013,4288,MKI67Homo sapiens
1014,4297,KMT2AHomo sapiens
1015,4298,MLLT1Homo sapiens
1016,4301,AFDNHomo sapiens
1017,4311,MMEHomo sapiens
1018,4313,MMP2Homo sapiens
1019,4318,MMP9Homo sapiens
1020,4319,MMP10Homo sapiens
1021,4321,MMP12Homo sapiens
1022,4322,MMP13Homo sapiens
1023,4323,MMP14Homo sapiens
1024,4324,MMP15Homo sapiens
1025,4327,MMP19Homo sapiens
1026,4330,MN1Homo sapiens
1027,4338,MOCS2Homo sapiens
1028,4340,MOGHomo sapiens
1029,4345,CD200Homo sapiens
1030,4350,MPGHomo sapiens
1031,4352,MPLHomo sapiens
1032,4353,MPOHomo sapiens
1033,4360,MRC1Homo sapiens
1034,4478,MSNHomo sapiens
1035,4488,MSX2Homo sapiens
1036,4522,MTHFD1Homo sapiens
1037,4524,MTHFRHomo sapiens
1038,4582,MUC1Homo sapiens
1039,4583,MUC2Homo sapiens
1040,4586,MUC5ACHomo sapiens
1041,4589,MUC7Homo sapiens
1042,4607,MYBPC3Homo sapiens
1043,4609,MYCHomo sapiens
1044,4616,GADD45BHomo sapiens
1045,4627,MYH9Homo sapiens
1046,4637,MYL6Homo sapiens
1047,4650,MYO9BHomo sapiens
1048,4669,NAGLUHomo sapiens
1049,4670,HNRNPMHomo sapiens
1050,4671,NAIPHomo sapiens
1051,4680,CEACAM6Homo sapiens
1052,4683,NBNHomo sapiens
1053,4690,NCK1Homo sapiens
1054,4692,NDNHomo sapiens
1055,4735,SEPT2Homo sapiens
1056,4736,RPL10AHomo sapiens
1057,4739,NEDD9Homo sapiens
1058,4758,NEU1Homo sapiens
1059,4772,NFATC1Homo sapiens
1060,4773,NFATC2Homo sapiens
1061,4778,NFE2Homo sapiens
1062,4780,NFE2L2Homo sapiens
1063,4782,NFICHomo sapiens
1064,4790,NFKB1Homo sapiens
1065,4791,NFKB2Homo sapiens
1066,4792,NFKBIAHomo sapiens
1067,4794,NFKBIEHomo sapiens
1068,4800,NFYAHomo sapiens
1069,4803,NGFHomo sapiens
1070,4811,NID1Homo sapiens
1071,4835,NQO2Homo sapiens
1072,4837,NNMTHomo sapiens
1073,4838,NODALHomo sapiens
1074,4841,NONOHomo sapiens
1075,4842,NOS1Homo sapiens
1076,4843,NOS2Homo sapiens
1077,4846,NOS3Homo sapiens
1078,4851,NOTCH1Homo sapiens
1079,4852,NPYHomo sapiens
1080,4853,NOTCH2Homo sapiens
1081,4854,NOTCH3Homo sapiens
1082,4860,PNPHomo sapiens
1083,4864,NPC1Homo sapiens
1084,4867,NPHP1Homo sapiens
1085,4869,NPM1Homo sapiens
1086,4887,NPY2RHomo sapiens
1087,4893,NRASHomo sapiens
1088,4904,YBX1Homo sapiens
1089,4915,NTRK2Homo sapiens
1090,4916,NTRK3Homo sapiens
1091,4919,ROR1Homo sapiens
1092,4926,NUMA1Homo sapiens
1093,4928,NUP98Homo sapiens
1094,4956,ODF1Homo sapiens
1095,4968,OGG1Homo sapiens
1096,4982,TNFRSF11BHomo sapiens
1097,4987,OPRL1Homo sapiens
1098,4999,ORC2Homo sapiens
1099,5000,ORC4Homo sapiens
1100,5001,ORC5Homo sapiens
1101,5010,CLDN11Homo sapiens
1102,5023,P2RX1Homo sapiens
1103,5027,P2RX7Homo sapiens
1104,5029,P2RY2Homo sapiens
1105,5031,P2RY6Homo sapiens
1106,5032,P2RY11Homo sapiens
1107,5036,PA2G4Homo sapiens
1108,5045,FURINHomo sapiens
1109,5046,PCSK6Homo sapiens
1110,5048,PAFAH1B1Homo sapiens
1111,5052,PRDX1Homo sapiens
1112,5054,SERPINE1Homo sapiens
1113,5058,PAK1Homo sapiens
1114,5063,PAK3Homo sapiens
1115,5076,PAX2Homo sapiens
1116,5079,PAX5Homo sapiens
1117,5087,PBX1Homo sapiens
1118,5092,PCBD1Homo sapiens
1119,5122,PCSK1Homo sapiens
1120,5125,PCSK5Homo sapiens
1121,5126,PCSK2Homo sapiens
1122,5133,PDCD1Homo sapiens
1123,5138,PDE2AHomo sapiens
1124,5150,PDE7AHomo sapiens
1125,5152,PDE9AHomo sapiens
1126,5153,PDE1BHomo sapiens
1127,5175,PECAM1Homo sapiens
1128,5176,SERPINF1Homo sapiens
1129,5184,PEPDHomo sapiens
1130,5187,PER1Homo sapiens
1131,5196,PF4Homo sapiens
1132,5199,CFPHomo sapiens
1133,5216,PFN1Homo sapiens
1134,5218,CDK14Homo sapiens
1135,5222,PGA5Homo sapiens
1136,5223,PGAM1Homo sapiens
1137,5225,PGCHomo sapiens
1138,5228,PGFHomo sapiens
1139,5232,PGK2Homo sapiens
1140,5243,ABCB1Homo sapiens
1141,5244,ABCB4Homo sapiens
1142,5266,PI3Homo sapiens
1143,5277,PIGAHomo sapiens
1144,5290,PIK3CAHomo sapiens
1145,5292,PIM1Homo sapiens
1146,5293,PIK3CDHomo sapiens
1147,5294,PIK3CGHomo sapiens
1148,5295,PIK3R1Homo sapiens
1149,5319,PLA2G1BHomo sapiens
1150,5320,PLA2G2AHomo sapiens
1151,5321,PLA2G4AHomo sapiens
1152,5329,PLAURHomo sapiens
1153,5330,PLCB2Homo sapiens
1154,5332,PLCB4Homo sapiens
1155,5333,PLCD1Homo sapiens
1156,5339,PLECHomo sapiens
1157,5340,PLGHomo sapiens
1158,5341,PLEKHomo sapiens
1159,5348,FXYD1Homo sapiens
1160,5352,PLOD2Homo sapiens
1161,5354,PLP1Homo sapiens
1162,5357,PLS1Homo sapiens
1163,5368,PNOCHomo sapiens
1164,5371,PMLHomo sapiens
1165,5376,PMP22Homo sapiens
1166,5413,SEPT5Homo sapiens
1167,5422,POLA1Homo sapiens
1168,5426,POLEHomo sapiens
